gene_id,SRR25115639,SRR25115640,SRR25115641,SRR25115642,SRR25115643,SRR25115644,SRR25115645,SRR25115646,SRR25115647
0610005C13Rik,2.14516,7.0,4.00232,6.21673,7.22245,6.011060370494,3.00248,3.42405,11.33214
0610006L08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610009B22Rik,178.0,175.0,224.714,224.0,186.0,198.0,258.0,243.0,238.0005
0610009E02Rik,85.3747,101.20243,60.08672,197.54597,170.61020000000002,240.01110000000003,29.0848,29.60636,36.2152
0610009L18Rik,49.00003,62.00004,47.999970000000005,49.99996,44.99995,60.00008,58.0,63.00001,62.99996
0610010K14Rik,222.37769065,219.48373,180.9445,304.32902,288.444485,365.4529082643,182.44542239978,176.14601,166.27399
0610012D04Rik,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0610012G03Rik,464.0,558.0,579.0,496.0,424.0,530.0,673.0,690.0,711.0
0610025J13Rik,5.00000605826,4.0,9.00000047108,2.99999979779,0.99999970436,7.000002561780001,7.0,6.9999984967,7.0
0610030E20Rik,460.2277,362.9762,362.9476,497.2019,590.6035999999999,516.7341,243.73807,217.54302,215.4381
0610031O16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0610033M10Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610038B21Rik,8.15408,5.08563,4.0,5.08348,9.17222,8.10229,9.20728,7.34348,7.1605
0610039K10Rik,1.999995,1.000492,0.0,3.006571,3.0028140000000003,1.000662,0.0,1.0,0.0
0610040B10Rik,29.99996,32.00143,32.99999,47.00005,31.99997,31.99999,29.999981,26.999971,29.99997
0610040F04Rik,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.00281,0.0
0610040J01Rik,8.0,19.0,30.0,61.0,57.0,56.99995,84.0,85.00001,89.0
0610043K17Rik,5.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0
0710001A04Rik,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1010001B22Rik,9.0,13.0,9.0,9.0,7.0,1.0,7.0,9.0,7.0
1100001I12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110002E22Rik,2559.52212,3449.91791,2945.5042,2012.67,2168.86,1883.78,2733.37,2626.2589900000003,2741.23772
1110002J07Rik,1.0,1.0,3.0,8.0,3.0,4.0,0.0,3.0,1.0
1110002L01Rik,132.96239,105.14705,137.6589133,125.2004994,161.8382,140.66764,131.49801,109.16633,122.94724
1110002O04Rik,4.0,8.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0
1110004F10Rik,801.99987,797.0002000000001,719.99992,1022.99983,993.9995,1041.00002,563.00048,545.99964,556.00035
1110006O24Rik,13.0,8.0,4.0,20.0,14.0,9.0,0.0,4.0,5.0
1110008E08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110013H19Rik,5.0,5.0,7.0,12.0,10.0,13.0,6.0,9.0,4.0
1110015O18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110017D15Rik,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0
1110018N20Rik,35.999970000000005,30.54565,32.9893,15.462790000000002,13.12247,30.70898,37.25975,42.0,40.54202
1110019B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110019D14Rik,63.00002,72.0,75.00000000000001,46.99999,70.0,66.0,57.0,60.00005,49.00002
1110020A21Rik,9.0,15.0,8.000002,9.0,5.0,13.0,11.0,8.0,15.99997
1110025L11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110028F11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110028F18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110032A03Rik,261.18457,207.06516,205.546374,362.12115,331.95108,326.67046,140.72318,167.52461,118.10527
1110032F04Rik,6.0,5.0,8.0,13.0,30.0,24.0,5.0,2.0,5.0
1110035H17Rik,8.004395,4.26338,4.22907,7.22036,2.19802,7.32465,0.0,0.0,1.1131832327
1110038B12Rik,86.000009799569,79.0000818016,69.99996,261.00014600000003,272.99952110937,322.000282,27.9999634901,28.00001,32.00003
1110038F14Rik,167.99973,182.00007,150.00001,259.0003,258.99986,295.99985,122.99999,106.0,112.00001
1110046J04Rik,49.00752,47.0,40.02901,82.35482999999999,76.041599,86.03345,7.00724,11.05161,15.00727
1110057P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110059E24Rik,203.9996,180.9998,158.99980000000002,312.99967,271.00021,334.00015,130.9996,110.0,140.99960000000002
1110059G10Rik,170.00033,186.99988,170.00008,254.00031,223.9999,279.9996,140.0,143.99958999999998,117.0001
1110065P20Rik,139.63904,123.1655,145.46063,251.07295,241.97522,313.60828999999995,109.49098,117.1104,98.71464
1190001M18Rik,0.0,2.0,0.0,3.0,4.0,5.0,2.0,0.0,2.0
1190005I06Rik,32.999990000000004,11.3699,35.00004981,36.0,14.999991,25.4776,17.00003,19.99999,23.0641
1190007I07Rik,83.99994,99.00001,92.00009,57.99996,52.0,63.99997,140.99956,110.00006,124.00003
1190028D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200007C13Rik,8.0,9.0,3.0,11.0,15.0,12.0,3.0,2.0,6.0
1300002E11Rik,84.98899256535,91.999290269928,73.7953000137417,113.96973405437,108.94441,102.67878202839,74.51402003200491,63.84954223625,73.66191558491
1300014J16Rik,9.0,2.0,13.0,11.0,9.0,6.0,5.0,4.0,7.0
1500002C15Rik,23.825,24.59535,6.46535,44.5739,49.4674,63.8297,13.1153,7.32411,9.70612
1500002F19Rik,4.4689,2.35044,2.0,4.19989,4.32585,7.22988,7.1917,5.4144,12.6286
1500004A13Rik,249.62097,268.14501,227.96947,329.95253,400.45533,353.565110057908,269.02137,301.157529,262.1934635
1500009L16Rik,121.0003,142.0004,133.9998,140.99970000000002,113.9995,180.0001,40.00005,41.000045,42.00002
1500011B03Rik,68.0,76.99998,51.00003,196.0,189.0,233.0,33.999984999999995,21.0,24.0
1500012K07Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1500015A07Rik,17.005190000000002,13.0,19.0,31.0,15.0,39.0,19.01627,10.0,14.0
1500015L24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500026H17Rik,9.0,15.99997,13.00005,8.0,5.0,11.0,10.0,9.0,8.0
1500032F14Rik,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
1500035N22Rik,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1520401A03Rik,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1600002D24Rik,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1600010M07Rik,5.0,7.94323,4.999999,39.0,28.00001,42.99998,1.0,0.0,2.0
1600012H06Rik,457.24859,337.25349,287.96659,776.8735,753.11158,755.13936,180.6371,164.7227,141.2133
1600012P17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600014C10Rik,586.00021,568.9996771699999,648.99956,818.9781,678.00019,690.0002999999999,736.9999,652.88171,712.9998
1600014C23Rik,5.0,3.0,8.0,2.0,0.0,4.0,0.0,2.0,2.0
1600019K03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600020E01Rik,105.00004,69.99997,60.0001,150.0,157.99997,152.999949,24.9999950509,25.99996,31.000015
1600022D10Rik,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0
1600025M17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600027J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001C19Rik,0.0,2.0,2.0,6.00000365248,1.0,0.0,1.0,0.0,1.0
1700001D01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001F09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001G01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001G11Rik,11.0,4.0,2.0,8.0,4.0,3.0,3.0,3.0,3.0
1700001J03Rik,4.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0
1700001J04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001K19Rik,7.0,5.0,8.0,0.0,4.0,5.0,6.0,1.0,3.0
1700001K23Rik,2.0000000171989,0.0,1.0,1.0000000173264,1.0,1.0,0.0,0.0,0.0
1700001L05Rik,26.9999700187532,22.00003,15.00003,40.00001,49.99992,38.99999,4.0,2.0,4.0
1700001L19Rik,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1700001N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001O22Rik,4.0,1.0,1.0,2.0,5.99999,2.999999,3.000001,2.0,1.0
1700001P01Rik,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700003C15Rik,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1700003D09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003E16Rik,9.0,10.0,8.0,9.0,11.0,7.0,27.99997,21.0,13.0
1700003E24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003F12Rik,0.0,2.0,0.0,4.0,2.0,5.00001,1.0,2.0,4.0
1700003G18Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003H04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003I16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003I22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003M07Rik,9.0,2.0,5.00017,8.0,7.00002,5.0,0.0,0.0,0.0
1700003O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003P14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006H21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006J14Rik,1.0,0.0,0.0,3.0,3.0,1.999999,0.0,0.0,1.0
1700007F19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007H22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007J10Rik,1.0,1.0,1.0,1.00198,3.0,0.0,3.0,3.0,2.0
1700007L15Rik,20.99999,24.99999,18.99997,24.99995,22.999995,17.99995,24.0,20.99997,20.99996
1700007M16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007P06Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700008B11Rik,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0
1700008C04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008J07Rik,40.1384,30.3598,41.2316,54.3948,32.3062,40.5598,24.9583,26.0482,16.0495
1700008K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008O03Rik,0.0,0.0,2.0,1.48797,1.33611,2.5594200000000003,3.0000003,1.0,1.0
1700008P02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700009C05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700009J07Rik,2.000004715,1.00000043021,0.0,1.00000010225,3.0,0.0,0.0,0.0,1.0000001914
1700009N14Rik,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1700010B08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010B13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010D01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010G06Rik,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0
1700010H22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010I02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010I14Rik,8.0,7.0,3.0,11.0,7.0,11.0,2.0,1.0,1.999999
1700010J16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010K23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010L04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011B04Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700011C11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011D18Rik,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1700011L03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011L22Rik,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700011M02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012A03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012B07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012B09Rik,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012C08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012C14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012D16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012E03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012I11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012J15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013D24Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700013G24Rik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013M08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013N06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700014B07Rik,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700014D04Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1700014F14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700014L14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015C17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015H07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015I17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016B01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1700016D06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016G22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016H03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016H13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1700016J18Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1700016K05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016K19Rik,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1700016L21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016P03Rik,15.289,4.524,1.28236,10.7017,4.90047,0.0,9.66532,17.2875,0.281643
1700016P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017B05Rik,496.99992,321.99957,267.9997,997.99989,915.99981,987.99994,182.9997,170.99982,182.999604
1700017G19Rik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017I07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017L05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017M07Rik,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1700017N19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018A04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018A23Rik,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1700018B08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018B24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018G05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018L02Rik,8.11685,12.2982,12.1991,10.1806,15.2208,11.1725,7.12064,6.10663,11.2527
1700018P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019A02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019C18Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700019D03Rik,32.000000822137,26.0,42.0,28.999960634991,18.0,10.0000020271146,19.0,17.000000478107,26.0000000613118
1700019E08Rik,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1700019F05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019J19Rik,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019L13Rik,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1700019N19Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1700019P21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020A23Rik,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.424361,0.0
1700020D12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020D14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020G17Rik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020L13Rik,5.0,4.593843,1.0,1.0,2.0,1.0,0.0,0.0,0.0
1700020L24Rik,31.4719,17.28107,36.1366,82.7396,84.8989,58.2529,13.41688,8.979330000000001,11.33461
1700020M21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N01Rik,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
1700020N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N18Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1700021A07Rik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1700021F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021F07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021F13Rik,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1700021G15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021J08Rik,7.6465,4.18699,1.07338,6.37347,7.26098,6.15746,5.40927,1.10431,2.14373
1700021L23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021N21Rik,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1700021P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022A22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022E09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022H01Rik,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
1700022H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022I11Rik,1.0,1.0,1.10142,0.0,1.09539,0.0,0.0,0.0,1.10184
1700022N22Rik,4.00000334,4.0,4.22499,4.5103,5.0,3.74496,3.50029,4.20689,3.77166
1700023C21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700023F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1700023G09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700023H06Rik,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1700024B05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024B18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024G13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024I08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025B11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025C18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025D23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025G04Rik,1329.99668,1707.9991699999998,1452.00683,1415.99672,1387.0013,1378.0377999999998,718.9997999999999,621.9998,672.00142
1700025H01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K24Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700025L06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025M24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025N21Rik,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1700025N23Rik,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1700025O08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026D11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026F02Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86108,0.0
1700026J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026J14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026N04Rik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1700027A07Rik,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700027A15Rik,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1700027F06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027F09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027H10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027I24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028D13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028E10Rik,21.0,8.000001,12.0,17.999996,8.0,16.0,10.0,9.0,8.0
1700028I16Rik,0.0,0.0,0.0,0.0,2.0,1.0000001109,0.0,0.0,0.0
1700028J19Rik,3.0,3.0,1.0,9.0,4.0,8.0,4.0,7.0,7.0
1700028K03Rik,0.0,2.0,0.0,1.034183,4.0,1.0,1.0,1.00259297,0.0
1700028M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028N14Rik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1700028P15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029E06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029H14Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700029I15Rik,11.0,5.0,8.0,12.0,14.0,15.0,7.0,1.0,4.0
1700029J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029J07Rik,52.00003,39.99997,39.0,31.0,52.99994,49.99994,20.00001,19.99999,19.99998
1700029M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029M20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029N11Rik,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1700030A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030C10Rik,15.9249,9.0,8.0,36.8492,30.0,44.7745,9.0,8.0,5.0
1700030C12Rik,1.03368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030C14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030E10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030J22Rik,7.0,6.0,4.0,12.0,11.0,10.0,3.0,5.0,2.0
1700030K09Rik,127.2064,122.58487682,99.1319,147.725,118.908,151.64,105.398,76.3496,72.7595
1700030L20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030L22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030M09Rik,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
1700030N03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030O20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1700031F05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
